"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"0",24,1,6,1,0,"0",27904,152,153,"0"
"0",53,1,25,0,2,"1",28627,124,31,"0"
"0",24,1,27,0,0,"1",38472,152,10,"0"
"1",24,1,6,1,0,"0",31592,152,96,"0"
"0",47,1,28,0,1,"1",37471,124,67,"0"
"0",25,1,21,1,0,"0",35440,152,34,"0"
"0",38,1,36,1,1,"0",32837,124,152,"0"
"0",31,1,36,1,0,"0",44423,152,41,"0"
"0",53,1,8,0,1,"1",2630,156,266,"0"
"1",47,1,28,0,1,"1",23446,124,127,"0"
"0",24,1,15,1,0,"1",43224,152,150,"0"
"1",22,1,8,0,0,"1",43312,152,169,"0"
"0",27,1,50,0,0,"1",29114,152,43,"0"
"1",73,1,28,0,1,"1",50834,122,237,"0"
"1",51,1,15,0,2,"1",2630,26,241,"0"
"1",48,1,29,1,1,"0",29151,26,92,"0"
"1",23,1,29,1,0,"0",28867,152,46,"0"
"0",50,1,28,0,2,"1",61066,26,23,"1"
"1",22,1,6,1,0,"0",29239,152,280,"0"
"0",35,1,28,0,1,"1",30205,124,132,"0"
"0",33,1,36,0,1,"1",2630,26,279,"0"
"1",22,1,8,0,0,"1",40200,152,16,"0"
"1",53,1,28,0,1,"1",40998,163,167,"0"
"0",25,1,12,1,0,"0",21366,152,266,"0"
"1",22,1,8,0,0,"0",96639,152,90,"0"
"0",75,1,8,1,1,"0",33451,124,62,"0"
"1",47,1,50,0,1,"1",25259,124,32,"1"
"1",24,1,30,1,0,"0",21898,152,241,"0"
"0",67,1,37,1,1,"0",38919,124,279,"0"
"1",61,1,43,0,1,"1",38332,124,56,"0"
"1",22,1,29,1,0,"0",25722,152,46,"0"
"1",76,1,28,0,2,"1",41099,122,299,"0"
"1",59,1,28,0,2,"1",37677,163,197,"0"
"0",24,1,15,1,0,"0",34819,152,80,"0"
"0",30,1,31,1,0,"0",2630,152,208,"0"
"1",22,1,37,1,0,"0",41370,152,165,"0"
"1",26,1,29,1,0,"0",29931,152,244,"0"
"1",33,1,8,1,1,"0",37261,26,16,"0"
"0",24,1,3,1,0,"0",38019,152,140,"0"
"1",27,1,38,1,0,"0",24645,152,137,"0"
"0",22,1,6,1,0,"0",25470,152,203,"0"
"0",41,1,28,1,1,"0",35037,26,94,"0"
"1",27,1,41,1,0,"0",2630,152,230,"0"
"0",72,1,28,0,1,"1",48939,122,290,"0"
"0",21,1,35,0,0,"1",32512,160,51,"0"
"0",45,1,11,0,1,"1",23794,26,118,"1"
"0",27,1,12,0,0,"1",2630,160,37,"0"
"1",24,1,15,1,0,"0",35932,152,140,"0"
"0",66,1,46,0,1,"1",32822,11,256,"0"
"0",69,1,28,1,1,"0",30759,125,134,"0"
"0",25,1,21,1,0,"0",39551,152,147,"0"
"1",26,1,2,0,0,"1",26246,152,140,"0"
"1",66,1,28,1,1,"0",35162,120,64,"0"
"1",45,1,28,0,2,"1",30714,122,205,"0"
"1",57,1,28,0,1,"1",33248,25,121,"0"
"0",22,1,3,0,0,"1",35965,152,180,"0"
"1",31,1,3,1,1,"0",28577,24,47,"0"
"1",30,1,26,0,0,"1",30093,22,150,"0"
"0",21,1,46,1,0,"0",35131,152,245,"0"
"0",42,1,28,0,1,"1",31851,124,12,"1"
"0",22,1,30,1,0,"0",31967,152,38,"0"
"0",45,1,8,1,1,"0",44567,26,219,"0"
"0",63,1,20,0,1,"1",2630,124,22,"0"
"0",22,1,33,0,0,"1",26176,152,241,"0"
"1",44,1,3,0,1,"1",20096,26,109,"1"
"0",49,1,28,0,2,"1",38623,26,239,"1"
"0",25,1,8,1,0,"0",40555,152,145,"0"
"1",23,1,9,0,0,"1",37666,152,111,"0"
"0",21,1,30,1,0,"0",50565,160,76,"0"
"1",54,1,8,1,1,"0",34641,124,232,"0"
"0",25,1,8,1,0,"0",22565,152,249,"0"
"1",46,1,0,0,1,"1",2630,26,161,"0"
"1",56,1,13,1,1,"0",42204,26,86,"0"
"0",53,1,8,0,1,"1",55343,152,65,"0"
"1",46,1,28,0,1,"1",33718,124,134,"0"
"1",49,1,28,1,1,"0",61104,26,78,"0"
"1",81,0,46,0,1,"1",27994,124,40,"0"
"1",39,1,47,0,1,"1",23629,26,211,"0"
"1",50,0,28,0,1,"1",24931,122,168,"0"
"1",53,1,41,0,1,"1",25277,26,271,"0"
"0",35,1,2,0,1,"1",2630,156,35,"0"
"0",24,1,8,1,0,"0",111070,152,89,"0"
"0",50,1,33,0,1,"1",45245,154,183,"1"
"0",28,1,35,0,1,"0",2630,156,138,"0"
"0",33,1,33,0,1,"1",2630,156,89,"1"
"1",69,1,28,1,1,"0",39351,125,289,"0"
"1",35,1,29,0,1,"1",29540,26,72,"1"
"1",26,1,45,0,0,"0",26029,152,249,"0"
"1",24,1,3,1,0,"0",20993,152,235,"0"
"1",31,1,28,0,1,"1",21440,154,255,"1"
"0",55,1,41,1,1,"0",26924,124,70,"0"
"0",24,1,29,1,0,"0",23244,152,29,"0"
"1",23,1,33,1,0,"0",31497,152,40,"0"
"1",70,1,28,1,1,"0",62230,26,80,"0"
"0",24,1,27,0,0,"1",24810,151,194,"0"
"0",27,1,28,0,0,"1",39859,13,35,"0"
"0",33,1,8,1,1,"0",33537,124,299,"0"
"0",21,1,46,1,0,"0",28717,152,150,"0"
"1",26,1,16,0,0,"0",27225,152,256,"0"
"1",24,1,15,0,0,"1",28640,160,299,"0"
"1",74,1,6,0,2,"1",2630,154,175,"0"
"1",46,1,48,0,1,"1",2630,26,47,"0"
"1",44,1,31,0,1,"1",2630,26,283,"0"
"0",25,1,13,1,0,"0",24598,152,67,"0"
"1",77,1,28,1,1,"0",69620,122,223,"0"
"1",24,1,3,1,0,"0",38517,152,221,"0"
"0",23,1,13,1,0,"0",21907,152,159,"0"
"0",45,1,28,0,1,"1",37393,26,136,"0"
"0",22,1,28,1,0,"0",53159,152,124,"0"
"1",21,1,10,1,0,"0",28691,152,74,"0"
"1",38,1,8,1,1,"0",48972,124,290,"0"
"1",76,1,11,1,1,"1",45436,124,266,"0"
"1",46,1,36,1,1,"0",28896,124,217,"0"
"0",27,1,30,1,0,"0",33109,152,32,"0"
"1",80,1,48,1,1,"0",2630,15,78,"0"
"0",52,1,28,0,1,"1",59093,122,120,"0"
"1",43,1,46,0,1,"1",24574,154,123,"0"
"1",32,1,28,1,0,"0",38722,152,16,"0"
"1",28,1,10,1,0,"0",25815,152,202,"0"
"0",28,1,15,1,0,"0",55805,151,142,"0"
"0",43,1,28,0,1,"1",38145,61,145,"0"
"0",23,1,30,1,0,"0",39491,152,228,"0"
"1",20,1,9,1,0,"1",2630,160,110,"0"
"1",40,1,15,0,1,"1",42146,26,171,"0"
"1",32,1,30,0,0,"1",22488,151,298,"1"
"1",31,1,6,1,0,"0",2630,152,291,"0"
"1",25,1,6,1,0,"0",30262,152,222,"0"
"0",20,1,50,1,0,"1",34850,160,33,"0"
"1",33,1,50,0,0,"1",24308,26,280,"0"
"0",54,1,9,0,1,"1",31156,26,146,"0"
"0",59,1,48,1,1,"0",2630,15,57,"0"
"0",24,1,28,1,0,"0",37414,152,284,"0"
"1",21,1,11,1,0,"0",28364,152,273,"0"
"1",29,1,50,1,0,"0",32861,152,92,"0"
"1",67,1,37,0,1,"1",33083,26,149,"0"
"1",29,1,28,0,1,"0",2630,156,237,"0"
"1",44,1,28,0,1,"1",2630,26,17,"0"
"1",31,1,8,0,0,"1",27830,152,220,"1"
"1",55,1,3,0,1,"1",40255,124,69,"0"
"0",23,1,11,1,0,"0",26732,152,165,"0"
"1",24,1,13,0,0,"1",22423,152,33,"1"
"1",66,1,28,1,1,"0",57107,26,289,"0"
"1",29,1,11,1,0,"0",51084,152,115,"0"
"0",26,1,28,1,0,"0",45861,152,59,"0"
"1",23,1,8,1,0,"0",25761,160,16,"0"
"1",47,1,46,0,1,"1",39990,124,67,"1"
"0",24,1,3,1,0,"0",16762,152,293,"0"
"1",40,1,29,0,1,"1",2630,124,279,"1"
"0",60,1,9,0,1,"0",2630,124,43,"0"
"1",66,1,8,0,1,"1",2630,160,240,"0"
"0",28,1,6,0,0,"1",20672,152,163,"0"
"0",41,1,48,1,1,"0",2630,124,181,"0"
"1",26,1,45,0,1,"0",2630,156,182,"0"
"0",41,1,28,0,1,"1",67007,26,111,"1"
"1",45,1,8,0,1,"1",37953,124,78,"0"
"1",52,1,28,0,1,"1",55457,26,98,"0"
"1",43,1,16,1,1,"0",38670,124,24,"0"
"0",37,1,47,0,1,"1",25525,124,53,"0"
"0",30,1,0,0,1,"1",2630,31,55,"0"
"1",20,1,47,0,0,"1",39868,160,207,"0"
"1",53,1,15,1,1,"0",29333,26,211,"0"
"0",23,1,45,1,0,"0",41950,160,275,"0"
"0",38,1,28,1,1,"0",45255,26,148,"0"
"1",23,1,10,1,0,"0",30400,152,63,"0"
"1",60,1,19,0,2,"1",32858,124,204,"0"
"1",24,1,15,1,0,"0",25349,152,101,"0"
"1",22,1,33,0,0,"1",39069,152,46,"0"
"1",25,1,8,1,0,"0",51242,152,292,"0"
"0",39,1,28,1,1,"0",24264,124,163,"0"
"1",44,1,8,0,1,"0",33744,124,81,"0"
"0",26,1,28,1,0,"0",27780,151,116,"0"
"0",23,1,2,1,0,"0",30686,152,198,"0"
"1",60,1,23,0,1,"1",27082,157,205,"0"
"0",42,1,46,1,1,"0",30621,119,13,"0"
"0",52,1,28,0,1,"1",60575,26,53,"1"
"1",23,1,15,1,0,"0",38205,152,215,"0"
"1",41,1,8,1,1,"0",30269,26,244,"0"
"1",47,1,3,0,1,"1",2630,26,131,"1"
"0",25,1,28,1,0,"0",42135,152,125,"0"
"1",39,1,31,0,1,"1",2630,156,133,"0"
"0",27,1,15,1,0,"0",38203,152,61,"0"
"0",41,1,28,0,1,"1",46291,61,158,"0"
"1",48,1,28,1,1,"0",44344,124,254,"0"
"0",55,1,11,0,1,"1",2630,26,184,"0"
"0",71,1,3,0,1,"1",22597,124,11,"0"
"1",29,1,28,0,1,"1",42069,124,71,"1"
"1",51,1,29,0,1,"1",19515,26,77,"0"
"1",57,1,3,0,1,"1",25671,26,225,"0"
"0",23,1,14,1,0,"0",32107,151,214,"0"
"0",42,1,28,0,1,"1",39292,60,89,"0"
"0",68,1,3,1,1,"0",2630,152,103,"0"
"0",25,1,41,1,0,"0",20120,152,123,"0"
"1",36,1,8,1,1,"0",35845,152,262,"0"
"1",45,1,46,0,1,"1",32280,124,261,"0"
"0",25,1,3,1,0,"0",30570,152,128,"0"
"1",39,1,28,1,1,"0",50620,124,69,"0"
"1",39,1,8,0,1,"1",24030,26,17,"0"
"0",24,1,44,1,0,"0",28591,152,173,"0"
"1",38,1,23,0,1,"1",2630,156,22,"0"
"1",27,1,30,1,0,"0",30726,152,208,"0"
"1",28,1,28,1,0,"0",34563,152,76,"0"
"0",54,1,8,0,1,"1",62464,124,64,"0"
"1",50,1,28,0,1,"1",38505,124,27,"1"
"1",49,1,8,0,1,"1",24962,124,94,"0"
"1",53,1,28,1,1,"0",29107,23,111,"0"
"0",25,1,18,0,0,"1",40977,26,197,"0"
"1",56,1,11,0,2,"1",2630,124,117,"0"
"1",25,1,46,1,0,"0",28284,152,238,"0"
"0",23,1,21,1,0,"0",25341,26,286,"0"
"0",32,1,3,1,0,"0",27303,152,24,"0"
"1",55,1,46,1,1,"0",27761,124,217,"0"
"0",78,1,18,1,1,"0",2630,26,269,"0"
"0",29,1,28,1,0,"0",42838,152,171,"0"
"1",47,1,8,0,1,"1",24821,155,134,"0"
"1",43,1,46,0,2,"1",19876,124,230,"0"
"1",42,1,18,1,1,"0",42040,26,162,"0"
"0",40,1,23,0,1,"1",29616,120,212,"1"
"0",41,1,28,1,1,"0",34462,124,285,"0"
"0",24,1,46,1,0,"0",28867,160,51,"0"
"0",20,1,37,0,1,"1",2630,156,123,"0"
"0",61,1,20,0,1,"1",2630,124,205,"0"
"1",53,1,28,0,1,"1",43912,124,160,"0"
"0",23,1,13,1,0,"0",2630,151,23,"0"
"1",23,1,29,1,0,"0",32279,152,13,"0"
"1",46,1,48,1,1,"0",2630,15,132,"0"
"1",60,1,28,0,1,"1",54085,124,125,"0"
"0",24,1,37,1,0,"0",23934,152,114,"0"
"1",21,1,36,0,0,"1",43004,160,274,"0"
"1",45,1,28,0,2,"1",39667,125,58,"0"
"0",23,1,3,1,0,"0",2630,152,275,"0"
"1",37,1,11,1,1,"0",33381,124,145,"0"
"0",24,1,43,0,0,"1",40123,152,36,"0"
"0",51,1,16,0,1,"1",36392,26,129,"0"
"0",43,1,8,1,1,"1",50268,124,165,"0"
"1",49,1,34,0,1,"1",2630,156,57,"1"
"0",65,1,28,0,1,"1",43557,122,281,"0"
"0",22,1,14,0,0,"0",30413,152,208,"0"
"1",46,1,11,0,1,"0",32382,26,154,"0"
"0",34,1,48,1,1,"0",2630,26,232,"0"
"0",36,1,28,1,1,"0",34248,124,13,"0"
"0",41,1,50,0,1,"1",27201,124,220,"0"
"1",21,1,2,0,0,"1",40284,152,97,"0"
"1",58,1,28,0,2,"1",54535,13,110,"0"
"1",23,1,8,1,0,"0",2630,152,71,"0"
"0",48,1,46,0,1,"1",37667,154,156,"0"
"1",29,1,21,1,0,"0",38466,152,49,"0"
"0",23,1,21,1,0,"0",33882,152,200,"0"
"0",30,1,41,1,0,"0",22404,152,217,"0"
"1",23,1,44,1,0,"0",31998,152,252,"0"
"1",27,1,26,0,0,"1",34812,152,94,"0"
"1",24,1,45,1,0,"0",30217,152,159,"0"
"0",28,1,3,1,0,"0",35605,152,136,"0"
"1",44,1,46,1,1,"0",31389,152,109,"0"
"1",62,1,28,0,1,"1",34167,25,36,"0"
"0",37,1,3,0,1,"1",25420,155,154,"1"
"1",62,1,28,0,2,"1",37464,26,172,"0"
"0",30,1,47,0,1,"1",24042,124,272,"1"
"0",26,1,10,1,0,"0",22317,152,190,"0"
"0",54,1,46,0,1,"1",2630,160,248,"0"
"0",66,1,28,1,1,"0",33082,122,149,"0"
"0",21,1,29,1,0,"0",40320,152,281,"0"
"0",24,1,18,1,0,"0",24506,152,196,"0"
"1",78,1,46,1,1,"0",2630,26,10,"0"
"1",44,1,28,1,1,"0",62360,124,171,"0"
"1",57,1,28,0,1,"1",2630,122,227,"1"
"0",60,1,28,0,2,"1",46027,154,70,"0"
"1",51,1,28,0,1,"1",2630,26,173,"1"
"0",24,1,26,1,0,"0",26659,152,78,"0"
"1",28,1,13,0,1,"1",29024,26,53,"1"
"0",67,1,8,1,1,"0",31842,154,204,"0"
"1",25,1,8,1,0,"0",67232,152,137,"0"
"1",77,1,28,1,1,"0",22538,124,254,"0"
"1",38,1,8,1,1,"0",29352,124,289,"0"
"1",26,1,27,0,0,"0",22284,152,246,"0"
"1",51,1,29,0,1,"1",59704,26,167,"0"
"0",25,1,28,1,0,"0",38988,152,222,"0"
"0",52,1,23,0,1,"1",31395,26,249,"0"
"1",56,1,46,0,1,"1",27582,26,250,"0"
"1",47,1,28,0,1,"1",38905,26,96,"1"
"1",44,1,28,0,1,"1",72852,124,63,"1"
"1",45,1,11,0,1,"1",33080,124,223,"1"
"0",39,1,28,1,1,"0",46310,26,168,"0"
"1",21,1,46,1,0,"0",21958,152,131,"0"
"1",25,1,28,0,1,"1",29895,122,260,"1"
"1",46,1,28,0,1,"1",27374,124,234,"0"
"1",63,1,8,1,1,"0",26831,124,49,"0"
"0",23,1,15,0,0,"0",2630,26,298,"0"
"1",36,1,7,1,1,"0",2630,124,258,"0"
"0",38,1,28,1,1,"0",45826,26,20,"0"
"1",54,1,28,1,1,"0",30805,122,183,"0"
"1",24,1,30,1,0,"0",19940,152,46,"0"
"1",42,1,28,0,1,"0",40348,124,164,"0"
"1",29,1,49,0,1,"1",28302,124,296,"1"
"1",27,1,25,0,0,"1",2630,152,79,"0"
"0",29,1,28,1,0,"0",32145,152,176,"0"
"1",29,1,32,1,0,"0",29698,152,63,"0"
"1",25,1,14,1,0,"0",33703,152,125,"0"
"0",80,1,28,0,1,"0",64161,26,64,"0"
"0",23,1,45,1,0,"0",30326,152,245,"0"
"0",61,1,41,1,1,"0",21892,26,47,"0"
"0",50,1,20,0,1,"1",2630,124,268,"1"
"1",42,1,8,0,2,"1",34111,156,98,"0"
"1",42,1,39,1,1,"0",57148,124,215,"0"
"0",22,1,29,1,0,"0",38827,152,59,"0"
"1",55,1,41,1,1,"1",35305,12,56,"0"
"1",28,1,33,1,0,"0",25216,152,193,"0"
"1",22,1,13,0,0,"1",29278,152,11,"0"
"1",62,1,31,0,1,"0",2630,124,64,"0"
"1",50,1,8,0,1,"0",32341,124,111,"0"
"0",24,1,8,1,0,"0",41843,160,62,"0"
"1",44,1,6,0,1,"1",2630,124,299,"1"
"1",34,1,28,0,1,"0",31605,124,211,"0"
"1",25,1,33,1,0,"0",32842,152,181,"0"
"1",60,1,35,0,1,"1",2630,10,12,"0"
"1",32,1,28,0,1,"1",44464,154,80,"0"
"0",33,1,7,0,0,"1",35477,124,169,"1"
"0",46,1,28,0,1,"1",44779,122,143,"0"
"0",46,1,28,0,1,"1",34433,26,190,"0"
"1",25,1,36,1,0,"0",29540,152,261,"0"
"1",42,1,28,0,1,"1",2630,26,38,"1"
"1",50,1,28,0,1,"0",2630,156,236,"0"
"0",39,1,41,0,1,"1",36214,26,285,"0"
"0",26,1,46,0,0,"1",37828,152,78,"0"
"0",24,1,41,1,0,"0",31234,152,31,"0"
"1",26,1,28,0,0,"1",2630,163,40,"1"
"1",21,1,8,1,0,"0",31547,160,202,"0"
"0",50,1,28,0,0,"0",2630,1,149,"0"
"0",22,1,30,1,0,"0",30226,152,26,"0"
"1",43,1,43,1,1,"0",28819,26,160,"0"
"1",45,1,33,1,1,"0",44231,26,162,"0"
"1",22,1,30,0,0,"1",2630,160,131,"0"
"0",34,1,3,0,1,"1",26687,26,19,"0"
"1",54,1,28,0,2,"1",32643,26,266,"1"
"1",23,1,29,1,0,"0",40847,152,91,"0"
"1",26,1,30,1,0,"0",53778,152,86,"0"
"0",24,1,12,1,0,"0",27325,152,203,"0"
"0",52,1,28,0,1,"1",2630,25,258,"0"
"1",53,1,28,0,1,"0",2630,157,68,"0"
"1",70,1,8,0,1,"1",33739,26,80,"0"
"1",28,1,27,0,0,"0",16856,152,277,"0"
"1",24,1,9,1,0,"0",43050,152,83,"0"
"1",75,1,29,1,1,"0",2630,26,299,"0"
"0",24,1,41,0,0,"1",41583,152,233,"0"
"1",41,1,28,0,1,"1",50675,13,110,"0"
"1",37,1,35,0,1,"1",2630,156,279,"1"
"1",24,1,13,1,0,"0",23976,152,250,"0"
"0",49,1,28,0,1,"1",23383,26,179,"0"
"1",62,1,28,0,1,"1",36131,30,278,"0"
"1",26,1,29,1,0,"0",34872,152,133,"0"
"0",21,1,10,0,0,"1",2630,152,50,"0"
"0",66,1,28,0,1,"1",33556,26,172,"0"
"1",38,1,0,1,1,"0",2630,152,199,"0"
"1",22,1,8,1,0,"0",71132,152,136,"0"
"0",58,1,28,0,1,"1",35838,13,214,"0"
"0",23,1,37,0,0,"0",34378,152,173,"0"
"0",21,1,2,1,0,"0",36874,160,31,"0"
"0",23,1,12,1,0,"0",31676,152,127,"0"
"0",42,1,46,0,1,"1",2630,157,197,"0"
"0",56,1,28,0,1,"1",36814,122,215,"1"
"0",33,1,11,0,1,"1",2630,157,276,"0"
"0",79,1,28,0,1,"1",57619,26,60,"0"
"1",36,1,28,0,1,"1",47696,122,96,"0"
"0",57,1,28,1,1,"0",49982,26,38,"0"
"1",35,1,47,1,1,"0",2630,152,125,"0"
"1",35,1,28,0,0,"0",2630,1,299,"1"
"0",22,1,34,0,0,"1",39368,152,117,"0"
"1",37,1,28,0,1,"1",35805,124,85,"0"
"1",25,1,18,0,0,"0",30110,152,12,"0"
"1",31,1,47,1,0,"0",2630,152,118,"0"
"0",26,1,43,1,0,"0",25320,152,91,"0"
"1",55,1,28,1,1,"0",30024,124,208,"0"
"0",50,1,28,0,1,"1",37841,26,32,"0"
"1",37,1,18,0,2,"1",2630,157,162,"0"
"1",38,1,33,0,1,"0",16040,124,228,"0"
"1",26,1,29,1,0,"0",26660,152,234,"0"
"1",40,1,28,0,1,"0",43543,124,68,"0"
"0",36,1,28,0,1,"1",20669,26,45,"1"
"0",22,1,47,0,0,"0",45791,152,53,"0"
"0",22,1,31,1,0,"0",2630,152,202,"0"
"0",24,1,37,1,0,"0",39142,152,22,"0"
"1",58,1,41,0,1,"1",22811,26,29,"0"
"1",50,1,35,0,1,"1",44362,10,141,"0"
"0",29,1,46,1,0,"0",26790,26,142,"0"
"0",23,1,28,1,0,"0",32996,152,63,"0"
"1",25,1,47,1,0,"0",2630,152,113,"0"
"1",48,1,8,0,1,"1",44209,26,86,"0"
"1",29,1,8,0,0,"1",2630,156,293,"0"
"0",27,1,50,1,0,"0",30910,152,75,"0"
"0",56,1,30,0,1,"1",31845,124,213,"1"
"1",31,1,46,0,1,"1",29453,124,41,"0"
"1",42,1,28,0,1,"1",42834,124,256,"0"
"1",48,1,50,0,1,"1",28646,124,25,"0"
"1",41,1,19,1,1,"0",28885,26,192,"0"
"1",52,1,28,0,1,"0",36973,26,244,"0"
"0",55,1,28,0,2,"1",50487,122,114,"0"
"0",23,1,28,1,0,"0",51296,152,285,"0"
"1",43,1,28,0,1,"1",33714,124,167,"0"
"1",24,1,1,1,0,"0",2630,152,129,"0"
"0",21,1,16,1,0,"0",2630,160,291,"0"
"1",33,1,24,1,1,"0",34655,124,79,"0"
"1",35,1,31,0,1,"1",2630,9,11,"0"
"0",64,1,28,0,1,"1",36381,23,148,"1"
"0",26,1,41,1,0,"0",20234,152,79,"0"
"1",23,1,28,1,0,"0",38528,152,228,"0"
"1",73,1,28,0,1,"1",43178,26,294,"0"
"0",28,1,8,1,0,"0",30233,152,105,"0"
"1",53,1,3,0,2,"1",34691,124,70,"1"
"1",27,1,15,1,0,"0",39586,152,105,"0"
"0",60,1,35,0,1,"1",2630,124,132,"0"
"0",21,1,33,1,0,"0",30574,152,110,"0"
"1",60,1,28,0,1,"0",35519,55,142,"1"
"1",24,1,28,1,0,"0",48697,152,204,"0"
"1",44,1,28,0,1,"0",63796,124,10,"0"
"1",38,1,20,1,1,"0",2630,124,245,"0"
"0",26,1,38,1,0,"0",2630,152,180,"0"
"0",22,1,8,1,0,"0",62028,152,139,"0"
"1",50,1,28,0,1,"1",2630,154,250,"0"
"1",39,1,28,0,1,"1",66555,26,84,"0"
"1",50,1,28,0,1,"1",2630,26,171,"1"
"1",39,1,16,0,1,"1",32711,26,291,"0"
"1",62,1,41,0,1,"1",2630,163,113,"1"
"1",26,1,5,1,0,"0",24724,151,103,"0"
"0",49,1,28,0,0,"0",2630,1,245,"0"
"0",22,1,2,1,0,"0",30275,152,90,"0"
"0",41,1,29,1,1,"0",35047,152,88,"0"
"1",56,1,35,1,1,"0",29698,152,93,"0"
"1",28,1,13,1,0,"0",30431,152,121,"0"
"0",24,1,37,1,0,"0",39085,152,24,"0"
"1",66,1,28,0,1,"0",54230,124,236,"0"
"1",33,1,30,0,1,"1",26029,26,139,"0"
"0",27,1,28,1,0,"0",29128,152,100,"0"
"0",39,1,41,0,1,"1",2630,124,38,"0"
"0",37,1,28,1,1,"0",41324,26,190,"0"
"1",20,1,30,0,0,"1",23307,160,193,"0"
"1",56,1,40,0,1,"1",26417,124,204,"0"
"1",22,1,46,1,0,"0",26904,152,24,"0"
"0",42,1,13,1,1,"0",27925,26,136,"0"
"1",54,1,28,1,1,"0",77502,26,156,"0"
"1",33,1,4,0,1,"1",2630,124,274,"0"
"1",56,1,28,0,2,"1",37030,124,238,"0"
"1",36,1,39,0,1,"0",27792,124,35,"0"
"0",25,1,8,1,0,"0",30276,152,176,"0"
"0",64,1,48,0,2,"1",2630,122,112,"0"
"1",34,1,47,1,0,"0",28029,152,69,"0"
"1",75,1,28,0,1,"1",41251,26,260,"0"
"1",58,1,8,1,1,"0",79915,124,298,"0"
"1",23,1,13,1,0,"0",21217,152,19,"0"
"0",43,1,28,0,1,"1",29466,26,78,"1"
"1",43,1,28,0,1,"1",44785,124,134,"1"
"0",23,1,41,1,0,"0",28862,152,112,"0"
"1",24,1,7,1,0,"0",34205,152,184,"0"
"0",49,1,47,0,1,"1",35979,16,15,"0"
"0",20,1,9,0,0,"1",38905,160,244,"0"
"1",44,1,12,0,1,"1",37286,26,146,"1"
"0",53,1,41,0,1,"1",23347,124,11,"0"
"1",49,1,32,1,1,"0",27153,124,89,"0"
"1",45,1,28,1,1,"0",51619,13,169,"0"
"0",32,1,28,1,1,"0",38979,26,280,"0"
"1",34,1,13,0,1,"1",31786,124,35,"1"
"0",22,1,22,1,0,"0",30464,152,14,"0"
"1",37,1,41,0,1,"1",47180,124,198,"0"
"1",41,1,41,1,1,"0",35194,120,95,"0"
"0",36,1,37,1,1,"0",31174,152,100,"0"
"0",22,1,10,1,0,"0",30455,152,96,"0"
"0",32,1,36,0,0,"1",21669,152,193,"0"
"1",52,1,48,0,1,"1",2630,26,132,"0"
"1",22,1,36,0,0,"1",35885,152,293,"0"
"0",36,1,28,1,1,"0",42883,124,152,"0"
"1",45,1,10,1,1,"0",2630,152,102,"0"
"1",27,1,11,1,0,"0",35362,152,115,"0"
"1",40,1,8,0,1,"1",2630,26,169,"1"
"0",26,1,37,1,0,"0",42710,152,100,"0"
"0",25,1,41,1,0,"0",32275,152,149,"0"
"0",23,1,46,0,0,"1",33618,152,83,"0"
"1",51,1,3,1,1,"0",26503,26,85,"0"
"1",46,1,28,1,1,"0",2630,122,111,"0"
"0",23,1,18,1,0,"0",29859,152,183,"0"
"0",21,1,41,1,0,"0",23868,160,157,"0"
"1",28,1,16,1,0,"0",21982,152,117,"0"
"1",46,1,28,1,1,"0",37645,26,200,"0"
"0",47,1,50,1,1,"0",2630,124,195,"0"
"1",45,1,46,1,1,"0",18859,124,119,"0"
"0",25,1,35,1,0,"0",43565,152,20,"0"
"0",24,1,41,0,0,"1",24375,152,32,"1"
"1",26,1,8,1,0,"0",44740,152,293,"0"
"0",44,1,28,1,1,"0",34524,124,257,"0"
"1",29,1,49,1,0,"0",43137,124,250,"0"
"0",30,1,28,0,0,"0",46744,152,219,"1"
"0",47,1,1,0,1,"1",2630,124,60,"0"
"1",23,1,39,0,0,"1",38586,152,59,"0"
"1",61,1,50,0,2,"1",33440,26,71,"1"
"0",26,1,13,1,0,"0",31181,152,144,"0"
"1",64,1,28,0,1,"1",35156,26,90,"1"
"0",45,1,28,1,1,"0",34215,124,189,"0"
"0",50,1,28,1,1,"0",30287,26,271,"0"
"0",20,1,35,0,0,"1",32555,160,87,"0"
"0",40,1,28,0,1,"1",40486,124,14,"1"
"0",22,1,12,1,0,"0",27515,152,169,"0"
"1",24,1,47,1,0,"0",36899,152,42,"0"
"0",60,1,28,0,1,"1",38675,26,94,"0"
"0",24,1,28,0,0,"0",45037,152,130,"0"
"1",74,1,41,1,1,"0",38082,124,191,"0"
"1",28,1,11,1,0,"0",21246,152,262,"0"
"1",23,1,3,0,0,"1",2630,156,59,"1"
"0",50,1,29,0,1,"1",2630,156,244,"0"
"0",26,1,19,1,0,"0",33273,152,125,"0"
"1",57,1,28,0,1,"1",41649,122,110,"1"
"0",49,1,31,0,2,"1",2630,124,206,"0"
"0",28,1,47,1,0,"0",2630,152,164,"0"
"1",29,1,50,0,0,"1",34359,152,132,"0"
"1",73,0,41,1,1,"0",43235,12,78,"0"
"1",35,1,33,0,1,"1",2630,163,151,"1"
"0",55,1,28,0,2,"1",42836,26,72,"0"
"0",28,1,26,0,0,"1",2630,160,296,"0"
"1",30,1,46,0,0,"1",2630,124,92,"1"
